Time (s),CH1_Raw (V),CH1_Filtered (V),CH2_Raw (V),CH2_Filtered (V),CH4_Raw (V),CH4_Filtered (V)
-0.49944,-3.84,-3.8400452737351896,3.14,3.1738189250612368,0.0,0.012738392660271132
-0.499432,-3.84,-3.8400965867442647,3.14,3.174073638299524,0.0,0.013469619187679806
-0.499424,-3.84,-3.84013805337204,3.18,3.174307225789728,0.0,0.014277347714554689
-0.499416,-3.84,-3.8401700358990944,3.18,3.1745212666215936,0.0,0.015155385244076584
-0.499408,-3.84,-3.840193082337156,3.18,3.174717532226908,0.0,0.016095281043755096
-0.4994,-3.84,-3.84020789691562,3.18,3.1748978986021927,0.0,0.017086413918039004
-0.499392,-3.84,-3.840215309359328,3.18,3.1750642725122886,0.0,0.018116164194576616
-0.499384,-3.84,-3.8402162437285847,3.18,3.1752185294088964,0.0,0.019170166111287898
-0.499376,-3.84,-3.8402116875227272,3.14,3.1753624622058414,0.06666666666666668,0.020232630305776152
-0.499368,-3.84,-3.8402026616729934,3.18,3.1754977414506933,0.0,0.021286720441110664
-0.49936,-3.84,-3.8401901919717343,3.18,3.175625887648222,0.06666666666666668,0.022314964012506846
-0.499352,-3.84,-3.8401752824056072,3.18,3.1757482549997538,0.06666666666666668,0.023299676531190965
-0.499344,-3.84,-3.8401588907823054,3.18,3.175866023451907,0.0,0.024223381062591053
-0.499336,-3.84,-3.8401419069653207,3.18,3.1759801943503847,0.0,0.025069210822458273
-0.499328,-3.84,-3.840125133960469,3.18,3.176091584996302,0.0,0.025821289253903527
-0.49932,-3.84,-3.840109272032477,3.18,3.17620081853541,0.0,0.026465086400691198
-0.499312,-3.84,-3.840094905970248,3.18,3.176308307110744,0.06666666666666668,0.02698774973271206
-0.499304,-3.84,-3.8400824955659263,3.18,3.1764142277249734,0.06666666666666668,0.02737840258421385
-0.499296,-3.84,-3.84007236932536,3.18,3.176518491732278,0.06666666666666668,0.027628398190192603
-0.499288,-3.84,-3.8400647213858874,3.18,3.1766207103118,0.0,0.02773151650528957
-0.49928,-3.84,-3.840059611580856,3.18,3.1767201596663948,0.06666666666666668,0.027684096079383883
-0.499272,-3.84,-3.8400569685584056,3.14,3.1768157509833,0.0,0.02748510164434117
-0.499264,-3.84,-3.8400565958337736,3.18,3.176906011035026,0.0,0.027136135569770733
-0.499256,-3.84,-3.840058180629168,3.18,3.1769890789246604,0.0,0.026641405475283406
-0.499248,-3.84,-3.840061305331792,3.18,3.177062722420123,0.0,0.026007660411491842
-0.49924,-3.84,-3.840065461378339,3.18,3.1771243744025406,0.06666666666666668,0.025244104197980562
-0.499232,-3.84,-3.8400700653522266,3.18,3.1771711878254525,0.0,0.02436228796673314
-0.499224,-3.84,-3.8400744770573354,3.18,3.1772001070712057,0.0,0.023375977505523046
-0.499216,-3.84,-3.8400780193085486,3.18,3.1772079542311884,0.06666666666666668,0.022300986935898503
-0.499208,-3.84,-3.8400799991545695,3.14,3.177191529807988,0.06666666666666668,0.02115496854452771
-0.4992,-3.84,-3.8400797302221408,3.18,3.177147727939207,0.0,0.01995714847354481
-0.499192,-3.84,-3.8400765558430927,3.18,3.177073665657104,0.06666666666666668,0.018728000288762293
