Time (s),CH1_Raw (V),CH1_Filtered (V),CH2_Raw (V),CH2_Filtered (V),CH3_Raw (V),CH3_Filtered (V),CH4_Raw (V),CH4_Filtered (V)
-0.5,-3.6,-3.600858830602189,3.0,3.000883883016857,-0.0033333333333333327,-0.0033290759566657994,-0.001,-0.0009230420732093731
-0.499992,-3.64,-3.604427193826952,3.08,3.0087977468451954,-0.0033333333333333327,-0.003330225054820235,-0.0016666666666666668,-0.0008554409222440355
-0.499984,-3.64,-3.6079244102617607,3.08,3.0166152409176563,-0.0033333333333333327,-0.003330944376287381,-0.001,-0.0007926317974296427
-0.499976,-3.64,-3.611316050897993,3.08,3.02425872213504,-0.0033333333333333327,-0.0033311819232307023,-0.001,-0.0007347522398707813
-0.499968,-3.64,-3.6145695503731226,3.0,3.031654005209712,-0.004074074074074074,-0.003330898876552579,-0.001,-0.0006818999973379704
-0.49996,-3.6,-3.617654900676072,3.08,3.038731958794173,-0.0025925925925925925,-0.0033300713654594006,-0.001,-0.0006341350339469302
-0.499952,-3.64,-3.62054525976236,3.08,3.0454299229721573,-0.0033333333333333327,-0.003328691758723358,0.0003333333333333333,-0.0005914812849671031
-0.499944,-3.6,-3.6232174627317817,3.08,3.0516929125590684,-0.0033333333333333327,-0.0033267694311616717,-0.0003333333333333333,-0.0005539282325497959
-0.499936,-3.64,-3.625652429039617,3.08,3.0574745806337718,-0.0033333333333333327,-0.0033243309752381345,0.0003333333333333333,-0.0005214324392024148
-0.499928,-3.64,-3.627835461935208,3.08,3.062737925821719,-0.004074074074074074,-0.003321419814952905,-0.001,-0.0004939191596783157
-0.49992,-3.64,-3.6297564371399456,3.08,3.067455736741131,-0.0033333333333333327,-0.0033180951593318685,-0.001,-0.00047128405668884766
-0.499912,-3.64,-3.6314098784193662,3.08,3.0716107769281416,-0.0033333333333333327,-0.0033144302442145446,-0.001,-0.00045339492353472144
-0.499904,-3.64,-3.632794919436536,3.08,3.075195722120652,-0.0033333333333333327,-0.003310509868031412,-0.001,-0.0004400932479294897
-0.499896,-3.64,-3.633915154248228,3.08,3.0782128684891368,-0.0033333333333333327,-0.0033064273071339943,-0.0003333333333333333,-0.0004311954860889759
-0.499888,-3.64,-3.63477838229433,3.08,3.0806736353400503,-0.0033333333333333327,-0.003302280763165264,-0.0003333333333333333,-0.00042649404000298603
-0.49988,-3.64,-3.6353962570093503,3.08,3.082597889191976,-0.0033333333333333327,-0.0032981695327036487,0.001,-0.00042575808009221523
-0.499872,-3.64,-3.6357838499989454,3.08,3.084013118147603,-0.0033333333333333327,-0.003294190106796564,0.0003333333333333333,-0.0004287344548706462
-0.499864,-3.64,-3.635959145113489,3.08,3.0849534863664716,-0.0033333333333333327,-0.0032904324192518626,-0.0016666666666666668,-0.0004351489212000984
-0.499856,-3.64,-3.6359424788101777,3.08,3.085458798390667,-0.0025925925925925925,-0.0032869764731530715,-0.0003333333333333333,-0.00044470780676019394
-0.499848,-3.64,-3.635755945016238,3.08,3.085573402287632,-0.0025925925925925925,-0.0032838895784527765,-0.0003333333333333333,-0.00045710005159090657
-0.49984,-3.64,-3.6354227843740783,3.08,3.08534505924024,-0.0033333333333333327,-0.003281224408915383,-0.0016666666666666668,-0.00047199947258069335
-0.499832,-3.6,-3.634966779285103,3.08,3.0848238055110766,-0.0033333333333333327,-0.0032790180111499025,-0.0016666666666666668,-0.0004890671003642564
-0.499824,-3.6,-3.6344116772317023,3.08,3.084060830797728,-0.0033333333333333327,-0.0032772917784280498,0.0003333333333333333,-0.0005079535314568479
-0.499816,-3.64,-3.633780664391783,3.08,3.0831073950247045,-0.0033333333333333327,-0.0032760522830809664,0.0016666666666666668,-0.0005283013900683791
-0.499808,-3.6,-3.6330959083267897,3.08,3.082013803713822,-0.0033333333333333327,-0.003275292789148175,-0.001,-0.0005497481529265185
-0.4998,-3.6,-3.632378182509964,3.08,3.0808284603482905,-0.0033333333333333327,-0.003274995247989411,-0.0003333333333333333,-0.0005719296507860911
-0.499792,-3.64,-3.6316465780581946,3.08,3.0795970126875383,-0.0033333333333333327,-0.0032751325906924668,0.001,-0.000594484450779671
-0.499784,-3.64,-3.630918300503689,3.0,3.078361608754257,-0.0033333333333333327,-0.003275671151424264,-0.0023333333333333335,-0.0006170591017165209
