Time (s),CH1_Raw (V),CH1_Filtered (V),CH2_Raw (V),CH2_Filtered (V),CH3_Raw (V),CH3_Filtered (V),CH4_Raw (V),CH4_Filtered (V)
-0.6650560000000001,-9.36,-9.361250105947555,9.120000000000001,9.075631487452403,-0.0027777777777777775,-0.0030151331338601583,0.0006666666666666668,0.000507862960269441
-0.6650400000000001,-9.36,-9.36140605245714,9.120000000000001,9.076868191711805,-0.0027777777777777775,-0.0030187184292075676,0.0006666666666666668,0.0004974540279302415
-0.6650240000000001,-9.36,-9.36164395968328,9.120000000000001,9.077937488435532,-0.003148148148148148,-0.0030229154375749656,0.0033333333333333335,0.0004856606316665289
-0.665008,-9.36,-9.361965926151177,9.120000000000001,9.078821962053302,-0.003148148148148148,-0.0030276713067739405,-0.0006666666666666668,0.00047255972171745506
-0.664992,-9.36,-9.362372716693494,9.120000000000001,9.079508764247475,-0.003148148148148148,-0.0030329198625160207,0.0006666666666666668,0.0004582637156243922
-0.664976,-9.36,-9.36286366138082,9.040000000000001,9.07998974421224,-0.003148148148148148,-0.003038582930290908,0.0013333333333333335,0.00044291835798478563
-0.66496,-9.36,-9.363436588915214,9.040000000000001,9.080261437436478,-0.0027777777777777775,-0.003044571868163464,0.0013333333333333335,0.00042669866602782034
-0.664944,-9.36,-9.364087797829443,9.040000000000001,9.080324934325363,-0.003148148148148148,-0.00305078926977616,-0.0006666666666666668,0.000409803258156117
-0.664928,-9.36,-9.36481206790907,9.120000000000001,9.080185654476765,-0.003148148148148148,-0.0030571308199368956,0.0,0.000392447507259713
-0.664912,-9.36,-9.365602713144686,9.120000000000001,9.079853049449053,-0.0027777777777777775,-0.003063487294716786,0.0,0.0003748560815499697
-0.664896,-9.36,-9.366451676197613,9.040000000000001,9.079340250359976,-0.003148148148148148,-0.0030697466944040286,-0.0006666666666666668,0.00035725549100854286
-0.66488,-9.36,-9.36734966279455,9.040000000000001,9.078663672488464,-0.003148148148148148,-0.0030757964885070577,0.0006666666666666668,0.00033986719946701836
-0.664864,-9.36,-9.36828631262877,9.040000000000001,9.077842588935699,-0.003148148148148148,-0.0030815259404984785,0.0,0.0003229017116025859
-0.664848,-9.36,-9.36925040121257,9.120000000000001,9.076898685406979,-0.0027777777777777775,-0.003086828468862167,0.0,0.0003065538656050571
-0.6648320000000001,-9.36,-9.370230064676198,9.120000000000001,9.075855604364493,-0.003148148148148148,-0.0030916039951922273,0.0,0.0002909994079523802
-0.6648160000000001,-9.44,-9.371213036842656,9.040000000000001,9.074738480764642,-0.003148148148148148,-0.0030957612269469303,0.0006666666666666668,0.00027639281224961656
-0.6648000000000001,-9.36,-9.372186885716973,9.120000000000001,9.073573468449117,-0.003148148148148148,-0.0030992198128350274,0.0,0.0002628662175114593
-0.664784,-9.36,-9.37313923633439,9.040000000000001,9.072387258288776,-0.003148148148148148,-0.0031019122934094617,0.0006666666666666668,0.0002505292935438114
-0.664768,-9.44,-9.37405796976764,9.040000000000001,9.071206593830361,-0.003148148148148148,-0.003103785760452959,0.0,0.0002394698007458743
-0.664752,-9.36,-9.37493139305642,9.120000000000001,9.07005779372728,-0.003148148148148148,-0.003104803143476932,0.0006666666666666668,0.00022975460523057102
-0.664736,-9.36,-9.375748380129235,9.040000000000001,9.068966291016748,-0.003148148148148148,-0.003104944056016924,-0.0006666666666666668,0.0002214309274367933
-0.66472,-9.36,-9.376498488740529,9.040000000000001,9.067956198050783,-0.003148148148148148,-0.003104205151590817,0.0006666666666666668,0.00021452762429800072
-0.664704,-9.36,-9.377172062350532,9.040000000000001,9.067049904126685,-0.003148148148148148,-0.0031025999562220696,0.0013333333333333335,0.00020905631438327148
-0.664688,-9.36,-9.377760326982033,9.120000000000001,9.066267710817769,-0.0035185185185185185,-0.003100158161635772,0.0,0.0002050121537023851
